0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,14804693
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,201477037
0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2926202
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,8312890
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7597880
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,55638932
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,158066134
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,144407389
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3234357
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15536528
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61422595
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,295165606
0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,5587
0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,5623
0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,252259
0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1577703
0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,167758
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1566180
0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,174040
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1560783
0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,167671
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1546731
0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,20390
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6053
0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1275176
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6760303
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,24228070
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,128486583
0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,778192
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10585689
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,14793485
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,201181474
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2930600
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8311941
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7588250
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55635925
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,157987763
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,144343246
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3234193
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15515704
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61411610
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295023114
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,25592
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2961
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,40544
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1511
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3148
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,12850
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,12902
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20507
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14454
0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,5510
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,5608
0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,119492
0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,118655
0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,13009
0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,118671
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,118615
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,19670
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1746
0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1376
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,33985
0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1505
0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6180
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,29361
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6565
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,55537
0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,6753634
0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,128382949
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,10741309
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,204040928
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3031741
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,57628571
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3196259
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,60765039
0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,5463
0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,118968
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,118405
0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,118524
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,118633
0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1069
0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,2135
0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,19895
0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1380
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33929
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,344
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6209
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,29502
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,27851
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,324
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2846
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6589
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55042
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,6754180
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,128387202
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,10735762
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,204025260
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3029139
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57611628
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3198448
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60732706
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,11566
0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,5815
0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,11675
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,4445
0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3209867
0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1640972
0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1726912
0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1639305
0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,3597
0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,3663
0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,327652
0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,4142273
0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,252737
0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,2734923
0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,248572
0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,2820765
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,242517
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2733541
0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,63859
0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1181084
0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,114734
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2113627
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,126611
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2341262
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,229975
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4265536
0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,11916
0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,4412
0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,3208294
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1637318
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1724331
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1635981
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,5919
0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,3524
0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,3768
0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,327991
0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,4139227
0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,252974
0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2727794
0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,247940
0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2822966
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,242166
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2734084
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,64558
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1181376
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,114576
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2115977
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,126645
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2341122
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,230277
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4260600
1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1348
0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,12831
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,5554
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6157
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6026
0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,2242
0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,2231
0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,3940
0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,17806
0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,2197
0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,17644
0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,16051
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,15783
0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,6011
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6842
0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,2090409
0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,2075367
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1886681
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1875249
0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,14485
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,2342
0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,17781
0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,2308
0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,17710
0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,2245
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,15962
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15771
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33528
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6837
0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2087049
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2078230
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1885409
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1876410
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,787
0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,642
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5608
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31
0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,63244
0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,187372
0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1160917
0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,3561579
0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,113987
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2110112
0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,4735
0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,62280
0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,186763
0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1155916
0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3554223
0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,113624
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2103134
1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,615
1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,609
1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,533
0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,707
0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,332
0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,307
0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,6082
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1518
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5664
0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,93
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,110
0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,78443
0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,15538
0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,15634
0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1654
0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1611
0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,99
0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1573
0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,80250
0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,200334
0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,10632
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,203031
0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,6996248
0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,132901472
0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,152821
0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,3165262
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2891646
0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,60124930
0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,151970
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2887746
0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,116
0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,78757
0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,15565
0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,15418
0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1682
0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1535
0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1529
0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,80615
0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,201955
0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,10460
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,200589
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,6982833
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,132765204
0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,151906
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3164638
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2891903
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,60111814
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,152014
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2888016
1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,264
1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,4920
1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,26775
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12201
0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,125
0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,13294
0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,2450
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6113
0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,13497
0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6026
0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,7178
0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1572718
0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1482072
0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1481864
0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,439
0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,2302
0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,2113
0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,75323
0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1411702
0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1323878
0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,69623
0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1323634
0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1282952
0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,24382206
0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1281647
0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,682826
0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,3162294
0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,24334990
0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,12979532
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,60095729
0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1280675
0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,683177
0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,24325528
0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12986036
0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1280165
0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,681875
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2997619
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,24339703
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,12986056
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,56990582
0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,82974
0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1570589
0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1485123
0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,78077
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1485446
0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,2207
0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,74873
0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1411190
0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1322451
0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,69749
0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1321063
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1282801
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,24376750
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1279640
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,683423
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3161030
0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,24325080
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,12992899
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,60070890
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1282033
0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,683213
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,24328697
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,12980198
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1280632
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,682759
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2995443
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,24342709
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12981683
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56988912
1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,295
1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,11857
1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1577
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,12004
0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,5931
0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,314
0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1069
0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,6835
0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,6545
0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5677
0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3177882
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,60360685
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2872842
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,382305
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,54570782
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7300332
0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,4411
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5442
0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,20293
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3175026
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,60352152
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2869172
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,384336
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54574539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7312410
0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2497
0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2194
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2215
0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,196
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,20525
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1538
0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,4616
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1772
1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2567
1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,578
1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,12089
0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1265
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6101
0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,78168
0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,5890
0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,136
0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,2134
0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,7085
1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,4925
0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2378
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,304
0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2342
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,286
0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,7332
0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,6963
0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,84037
0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,7219
0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,6822
0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1069
0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,5607
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10824
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5458
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15792
0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,61590
0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1143029
0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,126368
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2335250
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,61701
0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1141680
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,126874
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2332358
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,296
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,11476
