0,0,0,0,3,0,304619655
1,3,0,0,1,2,5023998
1,4,3,0,1,3,22404
2,4,0,4,2,4,30624
0,3,2,0,4,0,20273
0,3,3,0,1,1,10265
1,3,0,0,2,2,1413168
0,1,3,0,2,0,16537
0,3,2,0,4,1,38200
1,4,0,0,1,2,1615107
1,4,0,0,2,2,457609
1,4,0,0,3,4,111232
2,5,1,4,1,4,303511
2,5,0,1,1,4,177603
2,5,0,1,4,5,21285
2,5,0,2,1,4,331720
2,5,0,2,4,5,37036
2,5,0,3,1,4,658362
2,5,0,4,1,4,666535
0,3,0,0,3,0,62416
1,4,1,0,4,4,32992
1,4,0,0,4,4,271245
2,5,1,4,2,4,77549
2,5,2,4,4,5,25568
2,5,0,2,2,4,92482
2,5,0,3,2,4,174362
1,4,2,0,4,4,35919
2,5,2,4,2,4,68784
2,5,0,4,2,4,186683
1,4,1,0,2,4,85975
1,4,2,0,2,4,91418
1,4,0,0,4,2,148932
2,4,3,0,1,4,13229
2,5,0,3,4,5,75530
2,5,0,4,4,5,74392
0,3,1,0,4,2,14317
1,3,0,0,4,2,459571
2,5,0,1,2,4,52795
0,3,2,0,2,0,59201
2,4,2,0,3,4,20910
2,5,0,3,3,4,26223
0,1,1,0,3,0,79803
0,2,1,0,3,0,64031
0,3,2,0,3,2,6178
0,3,1,0,4,0,18962
0,3,3,0,1,0,5550
0,1,3,0,1,0,60022
0,1,1,0,4,0,185764
1,3,1,0,3,2,25923
1,3,2,0,3,2,28195
1,4,3,0,1,4,8144
2,4,0,2,4,4,39638
0,3,3,0,2,1,2618
1,4,1,0,2,2,56425
1,4,2,0,1,2,218007
1,4,1,0,1,2,205194
1,4,2,0,2,2,59287
1,3,0,0,3,2,194045
1,3,2,0,4,2,67116
1,4,0,0,3,2,64023
2,4,1,1,2,4,21524
2,4,1,2,1,4,68624
2,4,2,1,1,4,82416
2,4,2,1,2,4,22794
2,4,0,1,3,4,18555
2,5,2,4,3,4,7952
0,3,1,0,3,1,14404
0,3,1,0,3,0,6763
0,3,2,0,4,2,15967
1,4,2,0,3,4,12592
2,4,1,2,2,4,19622
1,4,1,0,3,4,11539
2,4,1,1,1,4,76535
2,4,2,2,1,4,74507
2,4,0,2,3,4,15931
2,5,0,4,3,4,24716
0,3,1,0,3,2,5417
1,4,0,1,1,4,95194
2,4,2,2,2,4,20919
1,4,0,1,2,4,23233
2,4,2,1,4,4,7795
0,3,3,0,1,2,4129
1,4,0,2,1,4,78803
1,4,0,1,4,4,11725
1,4,0,2,4,4,9976
1,4,1,0,4,2,18676
1,4,2,0,4,2,21386
1,4,0,1,3,4,3753
1,4,0,3,1,4,36970
1,4,0,2,2,4,22310
1,4,3,0,2,4,2074
2,4,0,3,3,4,9478
0,3,3,0,2,2,1171
2,5,1,4,3,4,10622
1,3,1,0,4,2,60928
1,4,0,3,2,4,11468
0,3,3,0,2,0,1310
1,3,1,0,1,1,679511
1,3,2,0,1,1,733976
1,3,0,0,1,1,5023812
1,3,0,0,2,1,1405092
1,3,0,0,4,1,454661
2,5,0,0,1,4,281570
2,5,0,0,2,4,79294
1,4,3,0,4,4,39362
1,3,2,0,3,1,27169
1,3,0,0,3,1,192316
2,5,0,0,4,5,28319
1,3,1,0,2,1,186022
1,3,3,0,1,2,18687
1,3,3,0,2,1,5065
1,3,2,0,2,1,202695
2,5,2,3,1,4,13063
2,5,1,3,1,4,14622
2,5,1,3,2,4,4084
1,3,1,0,4,1,60607
1,3,2,0,4,1,66729
1,3,3,0,4,1,7908
1,4,3,0,1,2,5771
2,5,1,2,1,4,15063
2,5,1,2,2,4,5101
0,1,3,0,4,0,14061
0,3,3,0,4,1,9847
1,5,3,5,4,5,24386
1,5,0,3,1,4,103245
1,5,0,3,4,5,13159
1,5,0,4,1,4,79116
1,5,0,4,2,4,17150
1,5,1,4,2,4,5253
1,5,2,4,1,4,29614
1,5,2,4,2,4,7314
1,5,0,3,2,4,22048
1,5,0,4,4,5,10009
1,3,3,0,1,1,19486
1,4,3,0,2,3,6218
1,5,1,4,1,4,37515
1,5,2,4,4,5,4382
1,4,0,4,1,4,10632
1,5,1,4,4,5,4511
1,4,3,0,4,2,3013
0,3,3,0,4,0,4012
1,4,0,3,4,4,3393
1,4,0,4,2,4,3318
1,5,0,0,1,4,131762
1,5,0,0,2,4,32381
1,5,0,1,1,4,40994
1,5,0,1,4,5,3775
1,5,0,0,4,5,11686
1,5,0,1,2,4,12958
1,5,0,2,1,4,65710
1,5,1,3,2,4,183
1,5,0,2,2,4,14993
1,5,2,3,1,4,668
1,5,1,2,1,4,728
1,5,1,2,2,4,280
1,5,1,3,1,4,639
1,5,0,2,4,5,7387
1,2,1,0,1,0,570281
1,2,1,0,2,0,160624
1,2,2,0,1,0,621332
1,2,0,0,1,0,4059201
1,2,0,0,2,0,1139725
1,2,0,0,3,0,153939
1,2,0,0,4,0,363112
1,3,1,0,1,0,152383
1,3,1,0,2,0,42897
1,3,2,0,1,0,166003
1,3,0,0,1,0,1122678
1,3,0,0,2,0,313857
1,3,0,0,3,0,45377
1,3,0,0,4,0,101962
2,4,1,1,4,4,7937
2,4,2,1,3,4,3107
1,4,2,1,1,4,10970
1,4,2,1,3,4,299
1,4,1,1,4,4,970
1,2,2,0,2,0,172534
1,3,2,0,2,0,45765
1,4,1,1,1,4,10365
1,4,2,1,2,4,2905
1,3,2,0,4,0,15586
1,3,1,0,4,0,13352
2,4,3,0,2,4,3493
1,4,1,1,2,4,2518
1,3,3,0,4,0,1820
1,4,3,0,4,3,21788
1,2,2,0,4,0,56346
1,4,0,2,3,4,2542
1,4,0,4,4,4,878
1,3,3,0,4,2,8950
2,4,3,1,1,4,2079
1,4,3,1,1,4,261
1,2,3,0,1,0,16440
1,3,3,0,1,0,4377
1,4,2,1,4,4,1571
1,2,1,0,4,0,51449
1,3,1,0,3,1,25293
2,4,3,1,4,4,16003
1,3,1,0,3,0,5626
1,2,1,0,3,0,22013
1,3,3,0,2,2,5120
2,4,3,0,4,3,7119
2,4,0,0,1,2,67670
0,1,3,0,3,0,1866
2,4,1,0,1,2,11288
2,4,0,0,2,2,18782
1,3,2,0,3,0,5997
1,3,3,0,2,0,1137
2,4,1,0,3,3,8593
2,4,1,0,3,4,19027
2,4,3,0,1,3,6692
1,1,1,0,1,0,125784
1,1,0,0,1,0,834698
2,3,1,0,1,2,20776
2,3,3,0,2,2,141
2,3,0,0,1,2,129653
1,1,1,0,2,0,33005
1,1,0,0,3,0,29908
1,2,2,0,3,0,22861
1,2,3,0,3,0,738
2,3,1,0,4,2,2084
1,1,3,0,2,0,999
2,3,2,0,1,2,24212
2,3,0,0,2,2,37034
1,1,2,0,1,0,135804
1,1,0,0,2,0,226586
1,1,0,0,4,0,72954
1,1,2,0,2,0,35667
2,3,0,0,4,2,11299
2,4,1,1,3,4,3250
2,4,1,2,3,4,2620
2,4,1,2,4,4,6659
1,1,2,0,4,0,11943
2,4,1,0,2,2,3118
2,4,2,2,3,4,2849
2,4,2,3,1,4,59885
2,4,2,3,2,4,15889
2,4,3,3,4,4,10045
2,4,0,0,3,2,2528
2,4,1,3,1,4,57704
2,4,1,3,2,4,15133
2,4,1,0,4,2,1028
2,4,0,0,4,2,6247
2,4,1,4,1,4,14458
2,4,2,4,1,4,14663
2,4,2,4,3,4,504
2,4,1,3,4,4,5308
2,4,2,4,2,4,3265
2,4,1,4,2,4,3733
2,4,1,4,4,4,1141
1,2,1,0,1,1,32810
1,2,2,0,1,1,35908
1,2,0,0,1,1,229126
1,2,2,0,4,1,3000
1,2,0,0,2,1,58542
1,2,0,0,4,1,19417
1,2,2,0,2,1,9281
1,2,0,0,3,1,8465
1,2,1,0,4,1,2430
1,2,1,0,2,1,8624
1,4,1,0,3,2,8224
1,2,1,0,3,1,1456
1,2,3,0,1,1,1071
2,4,3,1,2,4,625
1,2,2,0,3,1,1511
1,2,3,0,3,1,34
1,2,3,0,2,0,4825
1,2,3,0,2,1,275
1,4,3,0,2,2,1762
2,4,3,0,2,3,1790
1,4,3,0,3,3,1039
1,3,0,0,1,3,146222
1,3,2,0,1,3,21390
1,1,1,0,4,0,11294
2,4,2,2,4,4,7714
2,4,2,3,4,4,6664
2,4,2,4,4,4,1304
2,4,3,3,2,4,442
2,4,3,4,4,4,1790
2,4,3,3,1,4,1290
1,2,3,0,4,1,345
2,4,1,3,3,4,2282
1,1,3,0,1,0,3601
1,1,1,0,3,0,4847
1,1,2,0,3,0,4628
2,4,1,4,3,4,459
2,4,3,4,2,4,81
2,4,3,4,1,4,435
1,4,3,0,3,4,310
2,4,3,0,3,4,475
2,4,0,4,3,4,4446
1,3,1,0,2,3,5419
1,3,1,0,3,3,712
1,3,2,0,2,3,5884
1,3,0,0,2,3,38532
1,3,0,0,3,3,5297
1,3,0,0,4,3,12918
1,3,2,0,4,3,1830
1,3,2,0,3,3,905
1,3,1,0,4,3,1815
2,5,1,2,4,5,1480
2,5,2,2,1,4,20285
1,1,3,0,4,0,2295
1,3,3,0,2,3,145
2,5,1,1,1,4,3721
2,5,2,2,3,4,820
2,5,0,1,3,4,5557
2,5,1,1,2,4,1038
2,5,2,2,4,5,3465
2,5,2,2,2,4,6735
1,3,3,0,1,3,506
2,5,3,2,2,4,311
2,5,0,2,3,4,10819
2,3,0,0,1,3,33412
2,3,0,0,2,3,8608
2,3,0,0,4,3,3045
2,3,2,0,1,3,6205
2,3,0,0,3,3,1324
2,3,1,0,1,3,4985
2,3,1,0,4,3,425
2,3,3,0,1,3,133
2,3,1,0,2,3,1343
2,3,2,0,2,3,1503
1,3,3,0,3,3,19
2,3,2,0,4,3,436
1,3,3,0,4,3,293
2,4,2,3,3,4,2253
2,3,1,0,3,3,171
2,3,2,0,3,3,203
2,3,3,0,2,3,72
2,5,1,1,3,4,165
2,3,2,0,3,2,790
2,3,0,0,3,2,4889
2,3,2,0,2,2,6403
2,3,3,0,3,3,13
2,3,1,0,2,2,5798
2,3,3,0,4,3,524
2,3,1,0,3,2,656
2,5,0,0,3,4,11392
0,2,3,0,2,0,12444
2,3,2,0,4,2,2099
2,4,3,0,3,3,298
2,5,1,0,1,4,16409
2,5,2,0,1,4,17969
2,5,3,2,1,4,804
2,5,2,0,2,4,5155
2,5,1,0,3,4,469
2,5,1,0,4,5,2257
2,5,1,0,2,4,4885
2,5,1,2,3,4,667
2,5,2,1,1,4,4134
2,5,2,1,2,4,1027
2,5,2,1,4,5,382
0,2,3,0,4,0,13387
2,4,2,0,1,2,12182
0,2,3,0,3,0,1700
2,3,3,0,1,2,635
2,4,2,0,2,2,3404
2,5,2,3,4,5,1835
0,2,0,0,1,1,100815
0,2,0,0,2,1,28808
0,2,0,0,4,1,8321
0,2,0,0,3,1,3867
0,2,1,0,4,1,968
0,2,2,0,1,1,12468
0,2,1,0,2,1,3268
0,2,1,0,1,1,11397
0,2,2,0,2,1,3693
0,2,2,0,3,1,784
0,2,2,0,4,1,1116
0,2,1,0,3,1,527
1,4,2,0,3,2,8364
2,5,3,0,2,4,172
2,5,1,1,4,5,463
2,5,2,0,4,5,2854
2,5,2,1,3,4,334
0,4,1,0,2,2,8751
0,4,2,0,1,2,34303
0,4,2,0,2,2,10252
0,4,0,0,1,2,392181
0,4,0,0,1,3,627932
0,4,0,0,2,2,116996
0,4,0,0,4,2,36825
0,4,1,0,1,2,35702
0,4,1,0,4,2,3280
0,4,2,0,1,3,60301
0,4,0,0,2,3,179396
0,4,0,0,3,2,12883
0,4,1,0,1,3,57484
0,4,1,0,2,3,13902
0,4,0,0,3,3,20777
0,4,0,0,4,3,64779
0,3,3,0,4,2,1912
0,4,2,0,2,3,17069
0,4,1,0,4,3,7188
0,3,1,0,1,3,958
0,3,2,0,1,3,985
0,3,0,0,1,3,7610
0,3,0,0,2,3,2130
0,3,0,0,4,3,518
0,3,0,0,3,3,406
0,4,1,0,3,3,1916
0,4,2,0,3,3,2187
0,4,2,0,4,3,6775
0,3,1,0,3,3,57
0,3,3,0,3,1,488
0,3,2,0,2,3,373
0,3,1,0,2,3,193
0,3,2,0,3,3,49
0,3,3,0,1,3,22
0,3,1,0,4,3,101
0,3,2,0,4,3,102
0,4,3,0,1,3,1270
0,3,3,0,3,2,103
0,4,2,0,1,4,15826
0,4,0,0,1,4,244267
0,4,1,0,1,4,20492
0,4,0,0,4,4,24902
0,4,0,0,3,4,9059
0,4,0,0,2,4,60317
2,5,2,0,3,4,428
0,4,1,0,4,4,1386
0,4,2,0,2,4,4169
0,4,2,0,3,4,559
0,4,1,0,3,4,377
0,4,2,0,4,4,2868
2,5,3,0,1,4,596
0,4,3,0,2,3,285
0,4,1,0,2,4,3483
0,4,3,0,2,4,22
1,4,0,4,3,4,647
1,4,2,4,2,4,515
1,4,2,4,1,4,2618
2,5,2,3,2,4,3375
2,5,3,2,4,5,416
2,5,1,3,4,5,1857
2,5,3,0,3,4,90
1,4,3,0,3,2,194
2,5,2,3,3,4,556
2,5,1,3,3,4,724
2,5,3,0,4,5,603
2,4,3,2,1,4,1905
2,5,3,1,1,4,129
2,5,3,1,2,4,33
1,3,3,0,3,1,794
2,4,3,2,4,4,12215
1,4,0,3,3,4,1072
1,5,0,2,3,4,1820
1,5,0,3,3,4,4566
1,5,0,0,3,4,4843
1,2,3,0,4,0,5282
1,4,1,2,1,4,5279
1,4,1,3,2,4,1439
1,4,1,3,1,4,7902
1,4,2,2,1,4,5717
1,4,1,2,2,4,1501
1,4,2,2,2,4,1654
1,4,2,3,1,4,4841
1,4,2,3,2,4,1417
2,4,0,1,1,3,298
1,4,0,1,1,3,50
1,4,1,3,3,4,218
2,4,3,0,1,2,318
2,4,3,3,3,4,46
2,4,3,4,3,4,15
2,4,0,1,2,3,67
2,4,0,1,4,3,25
2,4,0,2,2,3,4
2,4,2,0,4,2,1042
0,2,3,0,1,1,230
0,4,2,0,3,2,1401
0,4,2,0,4,2,3725
0,4,1,0,3,2,1239
0,4,3,0,1,2,1009
1,3,3,0,3,2,712
2,5,3,3,1,4,194
2,4,2,0,3,2,514
2,4,1,0,3,2,402
2,4,3,0,2,2,80
1,5,0,4,3,4,2735
1,5,2,4,3,4,447
1,5,0,1,3,4,1122
0,4,3,0,4,3,5234
1,5,1,4,3,4,380
1,5,1,0,1,4,6051
1,5,1,0,2,4,2000
1,5,1,0,4,5,738
1,5,3,0,4,5,64
1,5,2,0,1,4,5640
1,5,2,0,2,4,1534
2,3,0,0,2,1,7441
2,3,0,0,1,1,26039
2,3,0,0,4,1,2263
2,3,1,0,2,1,1206
2,3,0,0,3,1,1086
2,3,1,0,1,1,4712
2,3,2,0,1,1,5949
2,3,2,0,2,1,1413
2,3,1,0,3,1,187
2,3,2,0,3,1,174
2,3,3,0,1,1,132
2,4,3,2,2,4,448
0,3,3,0,3,0,171
0,4,3,0,2,2,400
2,5,3,3,2,4,103
1,4,2,2,3,4,313
1,4,1,2,4,4,468
1,4,3,3,1,4,210
1,4,2,3,3,4,96
1,4,1,3,4,4,319
1,4,2,3,4,4,1024
2,4,3,1,3,4,95
1,4,3,1,4,4,1637
1,4,1,1,3,4,339
1,3,3,0,3,0,183
2,4,3,2,3,4,110
1,4,3,2,1,4,246
1,4,1,2,3,4,118
1,4,2,2,4,4,634
1,4,3,2,4,4,195
0,2,3,0,2,1,179
2,5,3,4,1,4,31
0,2,3,0,4,1,23
2,5,3,2,3,4,25
2,3,1,0,4,1,400
2,3,2,0,4,1,498
2,5,3,4,4,5,23
0,4,3,0,4,4,6235
0,4,0,1,2,4,1316
0,4,0,1,1,4,8638
0,4,0,1,4,4,1277
0,4,0,2,2,4,1122
0,4,0,2,1,4,4607
0,4,3,0,4,2,720
0,4,0,2,4,4,595
0,4,0,3,2,4,361
0,4,0,3,1,4,1769
0,4,0,3,4,4,180
0,4,0,1,3,4,380
0,4,0,2,3,4,195
2,4,3,0,4,2,441
2,5,3,3,4,5,305
1,4,3,1,2,4,82
1,4,3,2,3,4,6
1,4,1,4,1,4,1735
1,4,1,4,2,4,224
2,5,3,1,4,5,218
1,4,1,4,4,4,23
1,4,2,4,4,4,94
1,4,3,4,1,4,17
2,3,3,0,2,1,36
2,3,0,0,1,0,1877
2,3,0,0,2,0,491
2,3,0,0,4,0,161
2,3,0,0,3,0,93
2,3,1,0,2,0,73
2,3,1,0,1,0,395
2,3,2,0,1,0,837
2,3,2,0,2,0,135
2,3,2,0,3,0,18
2,3,3,0,4,1,398
2,3,3,0,4,2,1165
0,4,3,0,3,2,20
0,4,3,0,1,4,171
1,0,0,0,1,0,216115
1,0,0,0,2,0,52140
1,0,1,0,4,0,3513
1,0,1,0,1,0,40774
1,0,2,0,2,0,11617
1,0,2,0,1,0,53960
1,0,1,0,2,0,11176
1,0,2,0,4,0,4587
1,0,2,0,3,0,1779
1,0,0,0,3,0,8963
1,0,1,0,3,0,1740
1,0,0,0,4,0,17506
1,0,3,0,1,0,1272
1,0,3,0,3,0,18
1,1,0,0,1,1,467
1,1,0,0,2,1,91
1,1,0,0,4,1,53
1,1,1,0,1,1,86
1,0,0,0,1,1,4281
1,0,0,0,2,1,1498
1,1,2,0,1,1,87
1,1,2,0,2,1,10
1,1,0,0,3,1,4
1,1,1,0,2,1,8
1,1,2,0,4,1,13
1,1,1,0,4,1,6
1,0,0,0,4,1,418
1,0,0,0,3,1,61
1,0,2,0,2,1,232
1,1,2,0,3,1,4
1,0,2,0,1,1,810
1,0,1,0,1,1,709
1,0,1,0,4,1,110
1,0,2,0,4,1,71
1,1,3,0,1,1,1
1,0,3,0,2,0,236
1,0,1,0,2,1,149
1,2,0,0,1,2,15373
1,2,0,0,2,2,4089
1,2,0,0,4,2,1148
1,1,0,0,2,2,1573
1,2,1,0,1,2,1793
1,2,2,0,1,2,1807
1,0,3,0,1,1,59
1,2,1,0,2,2,357
1,2,2,0,2,2,466
1,2,2,0,4,2,149
1,1,2,0,2,2,258
1,0,1,0,3,1,14
1,1,1,0,1,2,675
1,1,1,0,4,2,72
1,1,0,0,1,2,4482
1,0,2,0,2,2,67
1,0,0,0,1,2,877
1,0,0,0,2,2,260
1,1,1,0,2,2,260
1,0,1,0,1,2,107
1,0,1,0,3,2,2
1,0,2,0,1,2,152
1,0,3,0,2,1,7
1,1,2,0,1,2,758
1,1,2,0,4,2,71
1,1,0,0,3,2,118
1,1,0,0,4,2,447
1,2,1,0,4,2,149
1,2,0,0,3,2,691
1,0,2,0,4,2,6
1,0,0,0,4,2,80
1,0,1,0,2,2,42
1,2,1,0,1,3,52
1,2,2,0,1,3,49
1,2,3,0,1,3,1
1,2,0,0,1,3,243
1,2,0,0,2,3,73
1,1,0,0,1,3,2118
1,2,2,0,2,3,22
1,2,0,0,4,3,14
1,0,2,0,3,1,22
1,0,0,0,3,2,23
1,1,2,0,3,2,29
1,1,0,0,2,3,637
1,0,1,0,4,2,6
1,1,1,0,1,3,328
1,1,2,0,1,3,410
1,2,1,0,2,3,9
1,0,3,0,4,0,4665
1,1,1,0,2,3,114
2,2,1,0,1,3,66
2,2,0,0,1,3,424
2,2,0,0,2,3,114
1,1,1,0,4,3,27
1,1,2,0,2,3,116
1,1,3,0,1,2,25
2,2,0,0,4,3,35
1,1,1,0,3,2,23
1,1,1,0,3,3,20
1,2,1,0,3,3,1
1,2,2,0,3,3,1
1,2,0,0,3,3,11
1,1,0,0,4,3,101
1,2,2,0,4,3,1
2,2,1,0,2,3,31
2,2,2,0,1,3,83
1,2,3,0,2,3,1
1,1,3,0,1,3,3
2,2,2,0,2,3,51
1,1,2,0,3,3,31
2,1,0,0,1,3,1474
2,1,0,0,2,3,386
1,1,0,0,3,3,97
2,2,1,0,3,3,3
2,2,2,0,3,3,3
2,2,0,0,3,3,19
2,2,2,0,4,3,6
1,0,3,0,1,2,2
2,2,3,0,2,3,3
2,1,1,0,1,3,229
2,1,2,0,2,3,79
2,1,2,0,1,3,241
2,1,2,0,3,3,22
1,1,2,0,4,3,25
2,1,1,0,2,3,55
2,2,2,0,1,4,35
2,1,1,0,4,3,13
2,1,1,0,3,3,5
2,1,0,0,3,3,89
2,1,0,0,4,3,74
2,2,0,0,1,4,163
2,1,3,0,1,3,7
1,1,3,0,2,3,4
2,3,0,0,1,4,1690
2,3,0,0,2,4,435
2,3,0,0,4,4,154
2,3,0,0,3,4,105
2,3,1,0,2,4,43
2,3,1,0,4,4,28
2,3,2,0,1,4,262
2,1,2,0,4,3,6
2,3,1,0,1,4,240
2,3,2,0,2,4,45
2,2,1,0,4,3,3
2,3,3,0,1,4,5
2,1,0,0,1,4,162
2,1,0,0,2,4,44
2,2,0,0,2,4,31
2,2,0,0,4,4,22
1,1,3,0,2,2,1
2,1,3,0,2,3,1
2,1,2,0,1,4,31
2,1,1,0,2,4,3
2,2,1,0,1,4,28
2,2,1,0,4,4,4
2,2,2,0,4,4,7
2,1,1,0,1,4,30
2,1,2,0,2,4,1
2,1,2,0,4,4,1
2,1,3,0,3,3,1
2,1,0,0,3,4,29
2,3,2,1,1,4,88
2,3,2,1,2,4,8
2,1,0,0,4,4,6
2,3,2,1,4,4,11
2,3,0,1,1,4,327
2,3,0,1,2,4,91
2,3,1,1,4,4,8
2,2,1,0,2,4,2
2,2,2,0,2,4,4
2,3,1,1,1,4,94
2,3,0,2,1,4,189
2,1,2,0,3,4,6
2,3,2,0,3,4,22
2,3,3,0,3,4,3
2,3,0,1,4,4,44
2,3,0,2,2,4,19
2,3,1,1,2,4,14
1,3,0,0,1,4,26
2,3,2,2,2,4,2
1,3,2,0,1,4,10
2,3,1,2,1,4,16
1,2,3,0,2,2,19
2,3,2,2,1,4,14
1,2,3,0,1,2,52
1,3,0,0,3,4,5
2,3,0,1,3,4,6
2,3,0,2,4,4,15
1,3,1,0,1,4,9
1,2,2,0,3,2,72
2,3,0,3,1,4,50
1,2,1,0,3,2,76
1,3,1,0,3,4,1
2,3,1,0,3,4,2
2,3,2,0,4,4,8
2,3,0,3,3,4,4
2,3,2,2,4,4,1
1,3,2,0,4,4,1
1,3,0,0,2,4,1
2,3,0,3,2,4,8
1,3,3,0,1,4,1
2,3,0,3,4,4,4
2,3,1,2,4,4,3
2,3,3,0,4,4,22
2,3,3,0,2,4,2
1,4,0,1,4,3,16
1,4,3,3,4,4,435
0,4,3,0,3,3,42
1,5,3,0,1,4,279
0,4,0,4,1,4,331
0,4,0,3,3,4,68
0,4,0,4,2,4,87
0,4,0,4,3,4,22
1,4,3,2,2,4,23
1,4,3,3,2,4,48
1,1,3,0,3,0,115
2,3,3,0,3,2,22
0,4,0,4,4,4,3
0,5,1,4,1,4,258
0,5,3,5,4,5,142
0,5,0,1,1,4,643
0,5,0,2,1,4,760
0,5,0,2,2,4,181
0,5,0,2,4,5,86
0,5,0,3,1,4,1040
0,5,0,3,2,4,277
0,5,0,3,4,5,104
0,5,0,4,1,4,721
0,5,0,4,4,5,100
0,5,0,0,1,4,3919
0,5,0,0,2,4,799
0,5,0,0,4,5,299
0,5,0,1,2,4,177
0,5,0,1,4,5,48
0,5,0,0,3,4,97
0,5,2,4,1,4,207
0,5,0,4,2,4,213
0,5,2,4,4,5,24
0,5,2,4,2,4,60
0,5,0,3,3,4,48
0,5,1,4,2,4,63
0,5,1,4,4,5,18
0,5,0,1,3,4,5
0,5,0,2,3,4,8
0,5,0,4,3,4,20
0,4,1,2,1,4,12
0,4,1,2,2,4,5
0,4,1,2,4,4,2
0,4,2,2,1,4,17
0,4,2,2,2,4,6
0,5,2,4,3,4,4
0,4,3,2,1,4,1
0,4,1,2,3,4,1
0,4,2,1,1,4,8
0,4,2,1,2,4,4
0,5,1,4,3,4,5
0,4,1,1,1,4,11
0,4,1,1,2,4,9
0,4,2,2,3,4,1
2,3,1,0,3,0,6
2,2,0,0,1,0,3140
2,2,0,0,2,0,686
2,2,0,0,4,0,239
2,2,1,0,4,0,102
2,3,1,0,4,0,42
1,5,2,0,4,5,694
1,5,1,0,3,4,122
1,5,2,0,3,4,151
1,5,1,1,2,4,70
1,5,3,0,3,4,26
1,5,3,0,2,4,60
1,4,3,1,3,4,11
1,5,1,1,1,4,241
1,5,1,2,3,4,17
1,5,2,2,1,4,1339
1,5,2,2,2,4,350
1,5,1,2,4,5,84
1,5,2,2,4,5,281
